,Station_No,Business_ID,Business_Name,Category,Review_Count,Rating,Phone_No,Address,Distance,Business_Hours
956,48,iDT_ELhnPBJyTi81_BP4vA,Boojum,"[{'alias': 'mexican', 'title': 'Mexican'}]",25,4.4,+442890230600,19 -27 Chichester Street,301.3183911962132,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
957,48,530KtigDIii-kLvbfYvxpQ,YuGo,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",12,4.3,+442890319715,3 Wellington Street,381.5713044501095,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
958,48,5pcKhTL3ITcJvc_MoyFZzg,Granny Annies,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",33,4.0,+442890321331,81 Chichester Street,370.1906671831651,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
959,48,AX1puCl-qCprBmBiL0ZUoA,Nando's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",26,3.9,+442890434442,24 Ormeau Avenue,298.6277093434072,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
960,49,5fjrK7NHjRlwND_d3tGdOQ,Coppi,"[{'alias': 'italian', 'title': 'Italian'}]",42,4.4,+442890311959,St Anne's Square,443.22213189226824,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
961,49,UAywQCs1e2E3HuFclCEIUQ,Mourne Seafood Bar,"[{'alias': 'seafood', 'title': 'Seafood'}]",120,4.5,+442890248544,34-36 Bank Street,710.1147863174069,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
962,49,OIRTW84QN0NPMCAw771oRQ,Bootleggers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",59,4.2,+442890233282,46 Church Lane,289.22388579377014,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
963,49,j-ph3vXC1XEyPGUmeT6XDw,The National Grande Café,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",34,4.4,+442890311130,62-68 High Street,285.62814898861336,"[{'open': [{'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 2}, {'is_overnight': True, 'start': '0830', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0830', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0930', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
964,49,fXB97OO0E7B-Rvzx5P47uQ,Whites Tavern,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",72,4.1,+442890312582,2-4 Winecellar Entry,443.1795968226627,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
965,49,OBJD2JzWmnvszdb7Ln_aYg,McHugh's,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",49,4.0,+442890509999,29-31 Queens Square,110.45283221598028,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
966,49,BZD8pFYqJgU74TMmpWl14A,Made In Belfast,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",197,4.3,+442895458120,Units 1 & 2 Wellington Buildings,875.698404808259,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
967,49,fJrpJ3cS8Ggy0myftZJyDA,Made in Belfast,"[{'alias': 'british', 'title': 'British'}]",42,4.5,+442895458120,23 Talbot Street,398.144191503506,[]
968,49,pBa7oEX4z5MipbLjCDeOrg,Fish City,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'diners', 'title': 'Diners'}]",49,4.3,+442890231000,33 Ann Street,370.22526236122934,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
969,49,84WxVnRYkm5xPTRBWWJXQg,The Morning Star,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]",65,4.1,+442890329310,17-19 Pottingers Entry,354.49872391956626,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
970,49,MxcnrpdzUpLisplNUjad9w,The Cloth Ear,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",41,3.7,+442890262719,35 Waring Street,265.726290587259,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
971,49,IAJtXFw113ucsV6Rf7UoFA,OX,"[{'alias': 'modern_european', 'title': 'Modern European'}]",19,4.3,+442890314121,1 Oxford Street,242.02920575328625,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
972,49,vRwIM9lH0T368kf7creZPA,Holohans at the Barge,"[{'alias': 'irish', 'title': 'Irish'}]",23,4.8,+442890235973,1 Lanyon Quay,318.61824382428983,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
973,49,zSdfeTjjz7pIbyYQgeRBiw,Hadskis,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",26,4.3,+442890325444,33 Donegal Street,405.0411436243407,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
974,49,QyRrwOvdE8QmPZJTtiR_hA,Duke Of York,"[{'alias': 'pubs', 'title': 'Pubs'}]",71,4.4,+442890241062,7-11 Commercial Court,353.7277743767653,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
975,49,uTWfA5iKmNaCwf3zQ59Nrw,Bert's Jazz Bar,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",23,4.5,+442890234888,16 Skipper Street,249.02314520232926,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
976,49,Z3rMQq6o6O2gi5sxGN6LXw,Tedfords,"[{'alias': 'seafood', 'title': 'Seafood'}]",12,4.3,+442890434000,5 Donegall Quay,169.99126166864326,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
977,49,knt-DxXnd3Q37ezpHYHdzQ,The Dirty Onion,"[{'alias': 'pubs', 'title': 'Pubs'}]",34,3.9,+442890243712,3 Hill Street,285.61196485337194,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
978,49,rV0mRDfNHTFMqYNKDCit8A,Garrick Bar,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",68,4.2,+442890321984,29 Chichester Street,547.6732921422339,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1230', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
979,49,IB2V__FusIAk55ttWJfWLw,The Spaniard,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",47,4.0,+442890232448,3 Skipper Street,280.0407695614247,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
980,50,nQF5oRayGouGcxvMycu1mA,Barking Dog Restaurant,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",95,4.5,+442890661885,33-35 Malone Road,772.5306026520593,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
981,50,iB86Dij4oQZoEnBwTM4dyg,Ambrosia Caffe & Ristorante,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cafes', 'title': 'Cafes'}]",11,4.7,+442890491443,447-449 Ormeau Rd,958.6665219026307,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '0100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
